transcription,GENE,LOF,DMIS,MIS,SYN
NM_001004489,OR2AG1,8.387128556333759e-07,1.0617781123691882e-06,7.865023054586579e-06,3.2433961734934934e-06
NM_001004490,OR2AG2,8.232873683225982e-07,1.1345764595849188e-06,8.404270070999397e-06,3.3845427186630897e-06
NM_001004491,OR2AK2,9.997849663729e-07,1.1747183924051985e-06,8.701617721519988e-06,3.309024631922137e-06
NM_001005285,OR2AT4,8.481367727383997e-07,1.124951420656327e-06,8.332973486343163e-06,3.4371619861753496e-06
NM_001004492,OR2B11,1.023340743614042e-06,1.3697262173739378e-06,1.0146120128695835e-05,4.929467413122061e-06
NM_033057,OR2B2,1.1331702696525576e-06,1.127804358162079e-06,8.35410635675614e-06,3.226264727075673e-06
NM_001005226,OR2B3,8.85640343380031e-07,9.779885461012373e-07,7.244359600749906e-06,2.6163750559858196e-06
NM_012367,OR2B6,1.130996360627721e-06,1.0373702009850361e-06,7.684223711000267e-06,2.9302184598312765e-06
NM_012368,OR2C1,9.704568802591058e-07,1.2715509553058366e-06,9.418895965228418e-06,4.2667775367496294e-06
NM_198074,OR2C3,1.0050517006616694e-06,1.2724296150316166e-06,9.425404555789752e-06,4.400479478359842e-06
NM_003700,OR2D2,1.0129936370652338e-06,1.0464868332932596e-06,7.75175432069081e-06,3.038785182061182e-06
NM_001004684,OR2D3,1.0407571066392737e-06,1.072343116877781e-06,7.943282347242822e-06,3.053514593940289e-06
NM_012369,OR2F1,1.0574517165643037e-06,1.0522859420222781e-06,7.794710681646504e-06,3.3853221281535444e-06
NM_001004685,OR2F2,1.052183734917097e-06,1.110794622211708e-06,8.228108312679318e-06,3.6358001230014346e-06
NM_001001915,OR2G2,8.756677527441753e-07,1.1883209902983157e-06,8.80237770591345e-06,3.562049907308449e-06
NM_001001914,OR2G3,8.586931961515613e-07,1.0311783078298826e-06,7.638357835776908e-06,3.2055311387004324e-06
NM_001013355,OR2G6,8.862845774883159e-07,1.203742982987379e-06,8.916614688795399e-06,4.161980106186027e-06
NM_030883,OR2H1,1.169285385758159e-06,1.0142237320725624e-06,7.512768385722684e-06,3.328127839596523e-06
NM_007160,OR2H2,9.613557786710135e-07,1.072343116877781e-06,7.943282347242822e-06,3.4721621617221983e-06
NM_030905,OR2J2,8.989872239226632e-07,1.1309249059763286e-06,8.377221525750581e-06,3.248628125792019e-06
NM_001005216,OR2J3,1.062023998471311e-06,1.055683584525821e-06,7.81987840389497e-06,3.038785182061182e-06
NM_205859,OR2K2,8.953024794277714e-07,1.1798689399972943e-06,8.739769925905883e-06,3.934594676340796e-06
NM_175911,OR2L13,9.40849502061182e-07,1.172016615076193e-06,8.681604556119947e-06,3.5383435681472217e-06
NM_001004686,OR2L2,9.318964361934872e-07,1.0807712130627403e-06,8.005712689353632e-06,2.7145634670227314e-06
NM_001004687,OR2L3,1.027296137506868e-06,1.07135590706429e-06,7.935969681957703e-06,2.8379190284415582e-06
NM_001001963,OR2L8,1.1075239804449015e-06,1.0452827140818193e-06,7.742834919124587e-06,2.7624854546315763e-06
NM_001004688,OR2M2,1.0010616419463934e-06,1.2380374113051575e-06,9.170647491149314e-06,3.2832201160919944e-06
NM_001004689,OR2M3,9.011737057079179e-07,1.1532773653715465e-06,8.542795299048492e-06,2.9180988537418383e-06
NM_017504,OR2M4,9.341001071154838e-07,1.094293371327396e-06,8.105876824647378e-06,3.1124329187675095e-06
NM_001004690,OR2M5,9.077693741865561e-07,1.1562021390015764e-06,8.564460288900566e-06,2.900681198693156e-06
NM_001004691,OR2M7,9.161190745979158e-07,1.1034020042703957e-06,8.173348179780708e-06,2.756766610290103e-06
NM_019897,OR2S2,7.730271585938009e-07,1.126506672561838e-06,8.344493870828429e-06,3.7661706971416666e-06
NM_030904,OR2T1,1.1588885158860676e-06,1.247767784185657e-06,9.242724327301164e-06,3.4809677523240063e-06
NM_001004693,OR2T10,8.901811980006522e-07,1.107474584845254e-06,8.203515443298177e-06,3.040885025676277e-06
NM_001001964,OR2T11,9.157727592204369e-07,1.1768842979124978e-06,8.717661466018501e-06,3.738522510697288e-06
NM_001004692,OR2T12,9.823171166049814e-07,1.3336251239310847e-06,9.878704621711738e-06,4.429961991003636e-06
NM_001004136,OR2T2,9.13385279652862e-07,1.2951908525465105e-06,9.594006315159336e-06,4.004054683305463e-06
NM_001001824,OR2T27,9.175529606242054e-07,1.2526616116718977e-06,9.278974901273316e-06,4.100152405066133e-06
NM_001004694,OR2T29,8.32702211709019e-07,1.1628769667927782e-06,8.613903457724283e-06,3.7792010796187897e-06
NM_001005495,OR2T3,9.636411399803735e-07,1.1698596679185644e-06,8.665627169767144e-06,3.9039118250766e-06
NM_001004695,OR2T33,9.767997856248008e-07,1.33301110825827e-06,9.874156357468665e-06,4.288446534968204e-06
NM_001001821,OR2T34,9.582804385188536e-07,1.1929816635409664e-06,8.836901211414566e-06,3.7966450792221923e-06
NM_001001827,OR2T35,9.166492303441461e-07,1.2871636555578152e-06,9.534545596724557e-06,3.978322628232961e-06
NM_001004696,OR2T4,1.0096718361914182e-06,1.2683343908506517e-06,9.395069561856679e-06,3.7679054822610286e-06
NM_001004697,OR2T5,9.62114669216005e-07,1.1943559253752155e-06,8.8470809287053e-06,3.829129021208095e-06
NM_001005471,OR2T6,8.459962582016002e-07,1.1766133414846495e-06,8.715654381367773e-06,3.7835545512323077e-06
NM_001005522,OR2T8,9.454482258645301e-07,1.3540470910177467e-06,1.0029978451983308e-05,4.490554793555172e-06
NM_206880,OR2V2,8.380754157570297e-07,1.1115621970336828e-06,8.233794052101353e-06,3.3581492958644194e-06
NM_030903,OR2W1,9.65441964242985e-07,1.0402405244501155e-06,7.705485366297152e-06,2.9750892588808722e-06
NM_001001957,OR2W3,9.339854432454718e-07,1.2821350374392703e-06,9.497296573624224e-06,4.011437222087667e-06
NM_001004698,OR2W5,9.063996011662193e-07,1.3996961514823847e-06,1.0368119640610256e-05,3.748866714605394e-06
NM_001001657,OR2Y1,1.0130922153509697e-06,1.26950310812675e-06,9.403726726864814e-06,3.7316422366470314e-06
NM_001004699,OR2Z1,8.89932376553711e-07,1.3602970884169576e-06,1.0076274729014501e-05,4.332115230872228e-06
NM_002550,OR3A1,1.0698661460080592e-06,1.256416897269582e-06,9.306791831626532e-06,3.727348496903333e-06
NM_002551,OR3A2,1.1578160110967099e-06,1.206517897147767e-06,8.937169608501978e-06,4.0644332916521274e-06
NM_012373,OR3A3,1.0201956049765785e-06,1.1607368399925861e-06,8.598050666611748e-06,3.915615148396121e-06
NM_001005275,OR4A15,1.2905184801699117e-06,1.131445836081672e-06,8.381080267271645e-06,3.2144005965243843e-06
NM_001005274,OR4A16,9.63584271876929e-07,1.0852599305571193e-06,8.038962448571254e-06,3.094567783987398e-06
NM_001005512,OR4A47,8.721865869832724e-07,9.256222135662734e-07,6.856460841231654e-06,2.7714050245139193e-06
NM_001005272,OR4A5,8.947485987243019e-07,1.0297546659933662e-06,7.627812340691601e-06,3.0838979622506814e-06
NM_001005470,OR4B1,8.840129323969741e-07,1.0703696060860406e-06,7.928663748785485e-06,3.3143624500925933e-06
NM_001004700,OR4C11,8.717188917993991e-07,1.0292805556210222e-06,7.624300412007572e-06,2.730234812940073e-06
NM_001005270,OR4C12,8.327847590870936e-07,9.493662063253404e-07,7.032342269076595e-06,2.700225286888239e-06
NM_001001955,OR4C13,8.47825235056464e-07,9.74392132052743e-07,7.217719496686985e-06,3.0206471700468402e-06
NM_001001920,OR4C15,1.1122962133769346e-06,1.173366726106755e-06,8.691605378568555e-06,3.241902878227871e-06
NM_001004701,OR4C16,8.719382725874194e-07,1.0046939070485506e-06,7.442177089248522e-06,2.8687982018213565e-06
NM_001004702,OR4C3,8.935134956411285e-07,1.0231369482366663e-06,7.578792209160491e-06,3.1325643416709276e-06
NM_001004703,OR4C46,8.311692228150877e-07,9.616870512929258e-07,7.123607787355005e-06,2.8340010055090956e-06
NM_001004704,OR4C6,8.426398647444102e-07,1.116435836566709e-06,8.269895085679326e-06,3.335031958716419e-06
NM_012374,OR4D1,9.589755365512107e-07,1.0407196832369797e-06,7.709034690644294e-06,3.0521087222420105e-06
NM_001004705,OR4D10,8.681580052319178e-07,1.0875112755167304e-06,8.055639077901706e-06,3.331961694893085e-06
NM_001004706,OR4D11,8.251611797530812e-07,1.0627564966440768e-06,7.87227034551168e-06,3.281708485445259e-06
NM_001004707,OR4D2,9.223321750507724e-07,1.173366726106755e-06,8.691605378568555e-06,3.2976153801591912e-06
NM_001001965,OR4D5,9.398669339263882e-07,1.1283238508710997e-06,8.357954450897033e-06,3.4221575515373915e-06
NM_001004708,OR4D6,9.547317143624348e-07,1.1929816635409664e-06,8.836901211414566e-06,3.6889264811899647e-06
NM_001004711,OR4D9,1.013780616881125e-06,1.173366726106755e-06,8.691605378568555e-06,3.565332187829285e-06
NM_001001912,OR4E2,9.340042508749334e-07,1.1296236297799577e-06,8.367582442814502e-06,3.3258296441911698e-06
NM_001001674,OR4F15,8.100626385832112e-07,1.0314157727479746e-06,7.640116835170182e-06,2.700225286888239e-06
NM_001005277,OR4F16,8.59351410593343e-07,1.0426385265172531e-06,7.723248344572244e-06,3.1275193114079798e-06
NM_001005240,OR4F17,8.163924895295317e-07,1.0603122245296301e-06,7.854164626145408e-06,3.329660852068807e-06
NM_001005504,OR4F21,8.50800240961965e-07,1.0250233730728094e-06,7.592765726465255e-06,3.0331926853535614e-06
NM_001005221,OR4F29,8.59351410593343e-07,1.0426385265172531e-06,7.723248344572244e-06,3.1275193114079798e-06
NM_001005224,OR4F3,8.59351410593343e-07,1.0426385265172531e-06,7.723248344572244e-06,3.1275193114079798e-06
NM_001004195,OR4F4,8.076533015967836e-07,1.0595800397097856e-06,7.8487410348873e-06,3.3174164969453924e-06
NM_001005484,OR4F5,8.137568772872947e-07,1.0515592996474568e-06,7.789328145536717e-06,3.341180976330431e-06
NM_001005326,OR4F6,1.1136635395668798e-06,9.959413602973892e-07,7.3773434096102905e-06,2.6791683248190313e-06
NM_001004063,OR4K1,9.257321276672067e-07,1.0892655499911547e-06,8.068633703638182e-06,2.9936429427398576e-06
NM_001004714,OR4K13,1.0298639324799383e-06,1.0551975361942446e-06,7.816278045883293e-06,3.0443879900225436e-06
NM_001004712,OR4K14,1.0497598931014686e-06,1.064961158785049e-06,7.888601176185549e-06,3.0248232323912422e-06
NM_001005486,OR4K15,9.071389711430281e-07,1.2919144876933382e-06,9.569736945876579e-06,3.4276778654645047e-06
NM_001004715,OR4K17,8.927381982909366e-07,1.0508331590460812e-06,7.783949326267268e-06,2.935621096191421e-06
NM_001005501,OR4K2,8.220185044420487e-07,9.820503810605038e-07,7.274447267114842e-06,2.870780582024692e-06
NM_001005483,OR4K5,1.0269345340400748e-06,1.01072676991896e-06,7.486864962362666e-06,3.0654906794257906e-06
NM_001004717,OR4L1,9.890470252792955e-07,1.0411990627354388e-06,7.712585649892138e-06,3.2062693245054676e-06
NM_001005500,OR4M1,1.073275358571643e-06,1.0772928278117688e-06,7.979946872679769e-06,2.7264654585290063e-06
NM_001004719,OR4M2,1.0076024483380524e-06,1.0586045797129645e-06,7.841515405281218e-06,2.843806221472982e-06
NM_001004723,OR4N2,8.987976761112675e-07,1.1361450181629285e-06,8.415889023429099e-06,3.104559588128356e-06
NM_001005241,OR4N4,9.835964815806098e-07,1.1267660901743878e-06,8.346415482773241e-06,2.8973435877013213e-06
NM_001004724,OR4N5,8.339370659931087e-07,1.0534981286409273e-06,7.803689841784646e-06,3.1031302147534092e-06
NM_001004124,OR4P4,8.65388159478444e-07,1.012823497675077e-06,7.502396279074644e-06,2.906698590298831e-06
NM_172194,OR4Q3,9.082091154024543e-07,9.406623646288045e-07,6.967869367620774e-06,2.86417796990658e-06
NM_001004725,OR4S1,7.821845496505832e-07,1.1205565241161972e-06,8.300418697157015e-06,3.2322132033960886e-06
NM_001004059,OR4S2,8.445848878034892e-07,1.0659424761045384e-06,7.89587019336695e-06,2.926846862378789e-06
NM_001004726,OR4X1,8.707372560835989e-07,1.0522859420222781e-06,7.794710681646504e-06,3.3357999666204817e-06
NM_001004727,OR4X2,8.521712121480125e-07,9.33971810740564e-07,6.9183097091893625e-06,2.92213314244037e-06
NM_001004748,OR51A2,8.426424811362145e-07,9.583712314046388e-07,7.099046158552879e-06,2.9100469778377115e-06
NM_001005329,OR51A4,8.413886833951929e-07,9.998475079520093e-07,7.406277836681551e-06,2.8235793691102998e-06
NM_001004749,OR51A7,8.900918788929606e-07,9.806945650998432e-07,7.264404185924765e-06,2.8047877373492077e-06
NM_033180,OR51B2,8.416257793509875e-07,1.0522859420222781e-06,7.794710681646504e-06,2.7441004182565702e-06
NM_033179,OR51B4,9.191843496383546e-07,1.107984713191619e-06,8.20729417178977e-06,3.177605657161291e-06
NM_001005567,OR51B5,9.721114203794092e-07,1.0890147662030415e-06,8.066776045948456e-06,3.3635663574836187e-06
NM_001004750,OR51B6,9.101115953448696e-07,1.0885133718288833e-06,8.063062013547282e-06,2.7574014523463613e-06
NM_001004751,OR51D1,9.387911470823018e-07,1.1059456085858716e-06,8.192189693228678e-06,3.3334964733275694e-06
NM_152430,OR51E1,9.984966689409054e-07,1.3731999169723391e-06,1.0171851236832141e-05,3.6016375039472735e-06
NM_030774,OR51E2,1.0400239399526473e-06,1.3719357353754381e-06,1.0162486928706949e-05,3.857447286724757e-06
NM_001004752,OR51F1,8.643307914031025e-07,1.1202985361444694e-06,8.298507675144217e-06,2.9329185340084424e-06
NM_001004753,OR51F2,1.1620998661968623e-06,1.1795972964093264e-06,8.737757751180195e-06,3.390002355756172e-06
NM_001005237,OR51G1,1.0480084838550538e-06,1.256995631881572e-06,9.31107875467831e-06,3.6965790681932745e-06
NM_001005238,OR51G2,1.0053580765654687e-06,1.228948739567878e-06,9.103323996799097e-06,3.4681669875535863e-06
NM_001005288,OR51I1,9.710554009045712e-07,1.1270255675269274e-06,8.348337537236499e-06,2.9322432823031156e-06
NM_001004754,OR51I2,1.1041413417551247e-06,1.2354744500297219e-06,9.151662592812754e-06,2.8615411789812e-06
NM_001004755,OR51L1,9.62770799017636e-07,1.0443204163461665e-06,7.735706787749382e-06,2.870119636464441e-06
NM_001004756,OR51M1,8.623761983003976e-07,1.2148810796745706e-06,8.999119108700523e-06,3.4017312525179084e-06
NM_001004757,OR51Q1,1.0393308087060518e-06,1.247767784185657e-06,9.242724327301164e-06,3.4625814654379157e-06
NM_001004758,OR51S1,1.0531822129597355e-06,1.0950495435512136e-06,8.111478100379359e-06,3.2568668220167016e-06
NM_001004759,OR51T1,1.0724979838650136e-06,1.2593132373428853e-06,9.32824620253989e-06,3.5399734108343498e-06
NM_001004760,OR51V1,1.0481574315913252e-06,1.110027577428546e-06,8.222426499470711e-06,2.9593749953433863e-06
NM_012375,OR52A1,8.587766683450298e-07,1.060800628804662e-06,7.857782435590088e-06,2.6460619028529453e-06
NM_001005160,OR52A5,1.1593371124715191e-06,1.0515592996474568e-06,7.789328145536717e-06,2.9100469778377115e-06
NM_001004052,OR52B2,1.0132097470147013e-06,1.26629172398496e-06,9.379938696184887e-06,3.0654906794257906e-06
NM_001005161,OR52B4,9.338607716207032e-07,1.104927463981967e-06,8.184647881347903e-06,3.1275193114079798e-06
NM_001005162,OR52B6,9.65969144996613e-07,1.198764210589786e-06,8.879734893257673e-06,3.5489509744230367e-06
NM_001005163,OR52D1,1.0422156548728892e-06,1.0850100689907874e-06,8.03711162215398e-06,2.933593941214122e-06
NM_001005164,OR52E2,1.0336039840489496e-06,1.1604696012263017e-06,8.596071120194827e-06,3.0605536720536647e-06
NM_001005165,OR52E4,9.93819343251235e-07,1.0748151230633799e-06,7.961593504173183e-06,2.756766610290103e-06
NM_001005167,OR52E6,8.835688959371912e-07,1.0530130865172758e-06,7.800096937165006e-06,2.864837547190024e-06
NM_001005168,OR52E8,9.841525041665996e-07,1.0927825930138736e-06,8.094685874176841e-06,2.8099591088424997e-06
NM_001005289,OR52H1,9.344904703431112e-07,1.1567347123836693e-06,8.568405276916068e-06,3.2441430790488476e-06
NM_001005169,OR52I1,8.87053170184162e-07,1.1453382598310952e-06,8.483987109859965e-06,3.557951305597426e-06
NM_001005170,OR52I2,9.94739078053805e-07,1.244038349792193e-06,9.215098887349578e-06,3.573551127349026e-06
NM_001001916,OR52J3,1.1199785553740761e-06,1.256995631881572e-06,9.31107875467831e-06,3.3954707998402325e-06
NM_001005171,OR52K1,9.047084172469174e-07,1.212924499970426e-06,8.984625925706859e-06,3.1052745216977577e-06
NM_001005172,OR52K2,8.908416847536399e-07,1.1647528143593001e-06,8.627798624883703e-06,3.139062769137661e-06
NM_001005173,OR52L1,1.125931351190864e-06,1.112586455267554e-06,8.241381150130029e-06,3.430836327749503e-06
NM_001004137,OR52M1,1.0055749546410228e-06,1.2674585590286812e-06,9.38858191873097e-06,3.509942484670127e-06
NM_001001913,OR52N1,1.0131642932988862e-06,1.088262761216252e-06,8.061205638638904e-06,3.0359876459875076e-06
NM_001005174,OR52N2,8.160503136648984e-07,1.2174013205111093e-06,9.01778755934155e-06,3.1893339801331817e-06
NM_001005175,OR52N4,9.597839426543326e-07,1.0827639019808994e-06,8.020473348006661e-06,2.7095676590460536e-06
NM_001001922,OR52N5,8.601061537868274e-07,1.1522156466782895e-06,8.534930716135478e-06,2.9853826189179572e-06
NM_001005177,OR52R1,1.0460668206567791e-06,1.1782400162972614e-06,8.727703824424158e-06,3.520464748894213e-06
NM_001005178,OR52W1,1.0243834598602298e-06,1.114124612536237e-06,8.25277490767583e-06,3.3798700286198915e-06
NM_001001917,OR56A1,8.717766802046933e-07,1.1327492113786837e-06,8.39073489910136e-06,3.7454154703610103e-06
NM_001003443,OR56A3,1.0594386801097923e-06,1.0564130768399271e-06,7.825282050666126e-06,3.192272818462188e-06
NM_001005179,OR56A4,1.0125158913432116e-06,1.2561276298921744e-06,9.304649110312402e-06,4.069115338091962e-06
NM_001005180,OR56B1,9.043020054597941e-07,9.84314240993341e-07,7.291216599950674e-06,2.818382931264455e-06
NM_001005181,OR56B4,8.679673709565838e-07,1.0012298029679604e-06,7.416517059021929e-06,3.0605536720536647e-06
NM_001004728,OR5A1,1.1668144890021027e-06,1.102893985853616e-06,8.169585080397155e-06,3.7774610938821946e-06
NM_001001954,OR5A2,9.132595973674742e-07,1.1018786506041624e-06,8.16206407854935e-06,3.4641764103524894e-06
NM_054106,OR5AC2,1.0257931430647817e-06,1.096815978075372e-06,8.12456280055831e-06,3.28095293113119e-06
NM_001005323,OR5AK2,9.490513173831956e-07,9.77088200050615e-07,7.237690370745296e-06,2.7145634670227314e-06
NM_001004729,OR5AN1,8.69414091787753e-07,9.456572761627708e-07,7.00486871231682e-06,2.5621231468290105e-06
NM_001002925,OR5AP2,9.171266682111587e-07,1.0431187898791978e-06,7.726805850957021e-06,3.151374380204506e-06
NM_001004730,OR5AR1,9.005547932356394e-07,1.0686457637427536e-06,7.915894546242618e-06,2.8913455626423843e-06
NM_001001921,OR5AS1,8.810500418756692e-07,1.0219596961049536e-06,7.570071822999655e-06,3.032494347329631e-06
NM_001004731,OR5AU1,9.718915847603744e-07,1.2366128882399792e-06,9.160095468444289e-06,3.917418771077831e-06
NM_001004733,OR5B12,9.12330702408658e-07,9.980074160859067e-07,7.3926475265622715e-06,2.6205955547333485e-06
NM_001005489,OR5B17,9.308771825637145e-07,1.0404800762609507e-06,7.70725982415519e-06,2.779073288809103e-06
NM_001005566,OR5B2,7.956815682290562e-07,9.815982342655427e-07,7.271098031596613e-06,2.989509927814587e-06
NM_001005218,OR5B21,8.281122737827707e-07,1.0411990627354388e-06,7.712585649892138e-06,3.1232014671492145e-06
NM_001005469,OR5B3,8.517052300653441e-07,1.0245514410397557e-06,7.58926993362782e-06,2.886689017948273e-06
NM_001001923,OR5C1,1.1138001100230264e-06,1.5568033895574891e-06,1.1531876959685104e-05,4.874162454431541e-06
NM_001001967,OR5D13,9.138824892581217e-07,1.0226658847343522e-06,7.5753028498840896e-06,2.8529883615207216e-06
NM_001004735,OR5D14,8.336822210472384e-07,1.056169856742471e-06,7.8234804203146e-06,2.7739587587298956e-06
NM_001005496,OR5D16,9.64683174653093e-07,1.054468883255926e-06,7.810880616710562e-06,3.4514373933585644e-06
NM_001001952,OR5D18,8.495786090048108e-07,1.1146378040387918e-06,8.256576326213272e-06,3.6032965012816022e-06
